Cycle,Supposed Position,Raw Angle,Filtered Angle,Field Status
62,90,263.36426,263.71164,8
62,120,233.28369,233.58727,38
62,150,203.03833,203.37836,34
62,180,172.86987,173.22403,46
62,210,142.8772,143.17653,26
62,240,112.4231,112.74301,50
62,270,81.83716,82.1758,50
62,300,51.78955,52.1128,20
62,330,22.07153,22.40039,48
63,0,352.49634,352.79385,42
63,30,323.25073,323.55228,30
63,60,293.49976,293.84006,54
63,90,263.39722,263.7139,14
63,120,233.29468,233.59795,36
63,150,203.0603,203.38206,40
63,180,172.86987,173.22276,46
63,210,142.85522,143.18687,22
63,240,112.41211,112.73641,46
63,270,81.87012,82.17534,54
63,300,51.78955,52.12179,22
63,330,22.07153,22.40546,50
64,0,352.47437,352.79431,40
64,30,323.22876,323.55704,26
64,60,293.49976,293.84335,52
64,90,263.37524,263.71643,10
64,120,233.25073,233.60023,32
64,150,203.03833,203.38942,34
64,180,172.89185,173.23563,50
64,210,142.84424,143.18887,20
64,240,112.44507,112.74196,52
64,270,81.85913,82.18731,54
64,300,51.77856,52.13399,18
64,330,22.12646,22.41313,60
65,0,352.45239,352.79547,34
65,30,323.25073,323.55267,30
65,60,293.52173,293.84973,60
65,90,263.37524,263.72165,10
65,120,233.26172,233.59169,32
65,150,203.01636,203.3847,30
65,180,172.89185,173.23428,50
65,210,142.86621,143.18837,26
65,240,112.43408,112.749,50
65,270,81.85913,82.18721,54
65,300,51.80054,52.12941,22
65,330,22.09351,22.41605,54
66,0,352.47437,352.80222,38
66,30,323.1958,323.56494,20
66,60,293.52173,293.84821,58
66,90,263.39722,263.7262,14
66,120,233.30566,233.61531,40
66,150,203.0603,203.39597,38
66,180,172.9248,173.2464,56
66,210,142.85522,143.20206,22
66,240,112.41211,112.74687,48
66,270,81.82617,82.18939,48
66,300,51.76758,52.1321,16
66,330,22.07153,22.41628,50
67,0,352.47437,352.79584,38
67,30,323.25073,323.56693,30
67,60,293.53271,293.84933,60
67,90,263.39722,263.72803,14
67,120,233.28369,233.60814,36
67,150,203.03833,203.39552,34
67,180,172.9248,173.24487,56
67,210,142.85522,143.20567,20
67,240,112.4231,112.75382,48
67,270,81.85913,82.19909,54
67,300,51.81152,52.14157,24
67,330,22.08252,22.42376,50
68,0,352.45239,352.80209,34
68,30,323.20679,323.57761,22
68,60,293.49976,293.85886,54
68,90,263.35327,263.73251,6
68,120,233.27271,233.61932,32
68,150,203.04932,203.40288,36
68,180,172.90283,173.24469,52
68,210,142.86621,143.2007,24
68,240,112.39014,112.75558,44
68,270,81.85913,82.19328,54
68,300,51.77856,52.13948,18
68,330,22.07153,22.40844,50
69,0,352.48535,352.80475,38
69,30,323.23975,323.57724,28
69,60,293.52173,293.85907,58
69,90,263.4082,263.73544,16
69,120,233.25073,233.63231,32
69,150,203.07129,203.41725,42
69,180,172.89185,173.24966,50
69,210,142.83325,143.20691,18
69,240,112.4231,112.74963,50
69,270,81.85913,82.19913,54
69,300,51.80054,52.15509,22
69,330,22.07153,22.41093,48
70,0,352.45239,352.80902,34
70,30,323.20679,323.58063,22
70,60,293.48877,293.86139,52
70,90,263.39722,263.73685,12
70,120,233.29468,233.62709,40
70,150,203.0603,203.41229,38
70,180,172.90283,173.24817,52
70,210,142.85522,143.21034,22
70,240,112.4231,112.75629,50
70,270,81.85913,82.20113,54
70,300,51.80054,52.15469,20
70,330,22.08252,22.41724,52
71,0,352.47437,352.81848,38
71,30,323.1958,323.58539,20
71,60,293.51074,293.8692,56
71,90,263.39722,263.74969,16
71,120,233.30566,233.64078,40
71,150,203.08228,203.41321,40
71,180,172.9248,173.24931,56
71,210,142.8772,143.21284,26
71,240,112.41211,112.75299,50
71,270,81.85913,82.19736,54
71,300,51.80054,52.1535,22
71,330,22.06055,22.41876,48
72,0,352.48535,352.81253,38
72,30,323.20679,323.58292,22
72,60,293.48877,293.86285,54
72,90,263.37524,263.7449,10
72,120,233.30566,233.64201,40
72,150,203.03833,203.41219,36
72,180,172.9248,173.24875,56
72,210,142.84424,143.2114,20
72,240,112.41211,112.75898,48
72,270,81.8811,82.20502,58
72,300,51.80054,52.15679,22
72,330,22.08252,22.42001,52
73,0,352.48535,352.81708,38
